startdate,sampno,Analytical Analysis Code,Analysis Name,Testing Result,Lot Number,Group Major,Pin,Stockroom,Composite Number,Pallet Number,Bag Count on Pallet
11:13.0,BJ67931,PEROXIDE,Peroxide,0,FL24137A1,,100245-102170,FL,C007,32,1241-1280
16:12.0,BJ67931,SALMONELLA_375,Salmonella,Negative,FL24137A1,,100245-102170,FL,C007,32,1241-1280
11:13.0,BJ67931,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24137A1,,100245-102170,FL,C007,32,1241-1280
03:10.0,BJ67931,DEG_HYDROLYSIS,Degree of Hydrolysis,3.55,FL24137A1,,100245-102170,FL,C007,32,1241-1280
59:04.0,BJ67932,APC,Aerobic Plate Count,3100,FL24137A1,,100245-102170,FL,C007,33,1281-1320
02:46.0,BJ67932,PROT_DB_LECO,Dry Basis LECO Protein,90.704,FL24137A1,,100245-102170,FL,C007,33,1281-1320
30:18.0,BJ67932,ASH,Ash,2.681,FL24137A1,,100245-102170,FL,C007,33,1281-1320
50:17.0,BJ67932,FAT_PWDR,Fat by Alkaline Hydrolysis,2.803,FL24137A1,,100245-102170,FL,C007,33,1281-1320
14:27.0,BJ67932,COLIFORM,Coliforms,<10,FL24137A1,,100245-102170,FL,C007,33,1281-1320
14:27.0,BJ67932,E_COLI,Escherichia coli,<10,FL24137A1,,100245-102170,FL,C007,33,1281-1320
24:00.0,BJ67932,PH,pH,6.11,FL24137A1,,100245-102170,FL,C007,33,1281-1320
16:23.0,BJ60473,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),85.46,FL24132A1,WPI,100245-102170,Fond du Lac,C006,27,1041-1080
14:27.0,BJ67932,STAPH,Staphylococcus aureus,<10,FL24137A1,,100245-102170,FL,C007,33,1281-1320
41:30.0,BJ67932,MOISTURE,Moisture,5.587,FL24137A1,,100245-102170,FL,C007,33,1281-1320
41:00.0,BJ67932,FLAVOR,Flavor,Pass,FL24137A1,,100245-102170,FL,C007,33,1281-1320
41:00.0,BJ67932,FLAVOR_FD,Flavor,5,FL24137A1,,100245-102170,FL,C007,33,1281-1320
41:00.0,BJ67932,MOLD,Mold,10,FL24137A1,,100245-102170,FL,C007,33,1281-1320
41:00.0,BJ67932,YEAST,Yeast,10,FL24137A1,,100245-102170,FL,C007,33,1281-1320
11:13.0,BJ67932,BULK_DENSITY,Bulk Density,0.32,FL24137A1,,100245-102170,FL,C007,33,1281-1320
11:13.0,BJ67932,COLOR_MUNSELL,Munsell Color,1,FL24137A1,,100245-102170,FL,C007,33,1281-1320
11:13.0,BJ67932,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24137A1,,100245-102170,FL,C007,33,1281-1320
11:13.0,BJ67932,PEROXIDE,Peroxide,0,FL24137A1,,100245-102170,FL,C007,33,1281-1320
16:12.0,BJ67932,SALMONELLA_375,Salmonella,Negative,FL24137A1,,100245-102170,FL,C007,33,1281-1320
11:13.0,BJ67932,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24137A1,,100245-102170,FL,C007,33,1281-1320
03:10.0,BJ67932,DEG_HYDROLYSIS,Degree of Hydrolysis,3.55,FL24137A1,,100245-102170,FL,C007,33,1281-1320
59:05.0,BJ67933,APC,Aerobic Plate Count,3100,FL24137A1,,100245-102170,FL,C007,34,1321-1360
02:46.0,BJ67933,PROT_DB_LECO,Dry Basis LECO Protein,90.704,FL24137A1,,100245-102170,FL,C007,34,1321-1360
30:18.0,BJ67933,ASH,Ash,2.681,FL24137A1,,100245-102170,FL,C007,34,1321-1360
50:17.0,BJ67933,FAT_PWDR,Fat by Alkaline Hydrolysis,2.803,FL24137A1,,100245-102170,FL,C007,34,1321-1360
41:30.0,BJ67933,MOISTURE,Moisture,5.587,FL24137A1,,100245-102170,FL,C007,34,1321-1360
14:27.0,BJ67933,COLIFORM,Coliforms,<10,FL24137A1,,100245-102170,FL,C007,34,1321-1360
14:27.0,BJ67933,E_COLI,Escherichia coli,<10,FL24137A1,,100245-102170,FL,C007,34,1321-1360
24:00.0,BJ67933,PH,pH,6.11,FL24137A1,,100245-102170,FL,C007,34,1321-1360
16:23.0,BJ60474,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),85.46,FL24132A1,WPI,100245-102170,Fond du Lac,C006,28,1081-1120
14:27.0,BJ67933,STAPH,Staphylococcus aureus,<10,FL24137A1,,100245-102170,FL,C007,34,1321-1360
41:00.0,BJ67933,FLAVOR,Flavor,Pass,FL24137A1,,100245-102170,FL,C007,34,1321-1360
41:00.0,BJ67933,FLAVOR_FD,Flavor,5,FL24137A1,,100245-102170,FL,C007,34,1321-1360
41:00.0,BJ67933,MOLD,Mold,10,FL24137A1,,100245-102170,FL,C007,34,1321-1360
41:00.0,BJ67933,YEAST,Yeast,10,FL24137A1,,100245-102170,FL,C007,34,1321-1360
11:13.0,BJ67933,BULK_DENSITY,Bulk Density,0.32,FL24137A1,,100245-102170,FL,C007,34,1321-1360
11:13.0,BJ67933,COLOR_MUNSELL,Munsell Color,1,FL24137A1,,100245-102170,FL,C007,34,1321-1360
11:13.0,BJ67933,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24137A1,,100245-102170,FL,C007,34,1321-1360
11:13.0,BJ67933,PEROXIDE,Peroxide,0,FL24137A1,,100245-102170,FL,C007,34,1321-1360
16:12.0,BJ67933,SALMONELLA_375,Salmonella,Negative,FL24137A1,,100245-102170,FL,C007,34,1321-1360
11:13.0,BJ67933,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24137A1,,100245-102170,FL,C007,34,1321-1360
03:10.0,BJ67933,DEG_HYDROLYSIS,Degree of Hydrolysis,3.55,FL24137A1,,100245-102170,FL,C007,34,1321-1360
59:06.0,BJ67934,APC,Aerobic Plate Count,3100,FL24137A1,,100245-102170,FL,C007,35,1361-1400
02:46.0,BJ67934,PROT_DB_LECO,Dry Basis LECO Protein,90.704,FL24137A1,,100245-102170,FL,C007,35,1361-1400
30:18.0,BJ67934,ASH,Ash,2.681,FL24137A1,,100245-102170,FL,C007,35,1361-1400
50:17.0,BJ67934,FAT_PWDR,Fat by Alkaline Hydrolysis,2.803,FL24137A1,,100245-102170,FL,C007,35,1361-1400
14:27.0,BJ67934,COLIFORM,Coliforms,<10,FL24137A1,,100245-102170,FL,C007,35,1361-1400
14:27.0,BJ67934,E_COLI,Escherichia coli,<10,FL24137A1,,100245-102170,FL,C007,35,1361-1400
16:23.0,BJ60475,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),85.46,FL24132A1,WPI,100245-102170,Fond du Lac,C006,29,1121-1160
14:27.0,BJ67934,STAPH,Staphylococcus aureus,<10,FL24137A1,,100245-102170,FL,C007,35,1361-1400
41:30.0,BJ67934,MOISTURE,Moisture,5.587,FL24137A1,,100245-102170,FL,C007,35,1361-1400
41:00.0,BJ67934,FLAVOR,Flavor,Pass,FL24137A1,,100245-102170,FL,C007,35,1361-1400
41:00.0,BJ67934,FLAVOR_FD,Flavor,5,FL24137A1,,100245-102170,FL,C007,35,1361-1400
41:00.0,BJ67934,MOLD,Mold,10,FL24137A1,,100245-102170,FL,C007,35,1361-1400
41:00.0,BJ67934,YEAST,Yeast,10,FL24137A1,,100245-102170,FL,C007,35,1361-1400
11:13.0,BJ67934,BULK_DENSITY,Bulk Density,0.32,FL24137A1,,100245-102170,FL,C007,35,1361-1400
11:13.0,BJ67934,COLOR_MUNSELL,Munsell Color,1,FL24137A1,,100245-102170,FL,C007,35,1361-1400
11:13.0,BJ67934,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24137A1,,100245-102170,FL,C007,35,1361-1400
11:13.0,BJ67934,PEROXIDE,Peroxide,0,FL24137A1,,100245-102170,FL,C007,35,1361-1400
11:13.0,BJ67934,PH,pH,6.12,FL24137A1,,100245-102170,FL,C007,35,1361-1400
16:12.0,BJ67934,SALMONELLA_375,Salmonella,Negative,FL24137A1,,100245-102170,FL,C007,35,1361-1400
11:13.0,BJ67934,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24137A1,,100245-102170,FL,C007,35,1361-1400
03:10.0,BJ67934,DEG_HYDROLYSIS,Degree of Hydrolysis,3.55,FL24137A1,,100245-102170,FL,C007,35,1361-1400
02:22.0,BJ67935,APC,Aerobic Plate Count,5000,FL24137A1,,100245-102170,FL,C008,36,1401-1440
30:18.0,BJ67935,ASH,Ash,2.681,FL24137A1,,100245-102170,FL,C008,36,1401-1440
49:15.0,BJ67935,MOISTURE,Moisture,5.364,FL24137A1,,100245-102170,FL,C008,36,1401-1440
50:17.0,BJ67935,FAT_PWDR,Fat by Alkaline Hydrolysis,2.803,FL24137A1,,100245-102170,FL,C008,36,1401-1440
16:23.0,BJ60476,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),85.46,FL24132A1,WPI,100245-102170,Fond du Lac,C006,30,1161-1200
14:27.0,BJ67935,COLIFORM,Coliforms,<10,FL24137A1,,100245-102170,FL,C008,36,1401-1440
14:27.0,BJ67935,E_COLI,Escherichia coli,<10,FL24137A1,,100245-102170,FL,C008,36,1401-1440
24:00.0,BJ67935,PH,pH,6.12,FL24137A1,,100245-102170,FL,C008,36,1401-1440
04:54.0,BJ67935,PROT_DB_LECO,Dry Basis LECO Protein,92.375,FL24137A1,,100245-102170,FL,C008,36,1401-1440
14:27.0,BJ67935,STAPH,Staphylococcus aureus,<10,FL24137A1,,100245-102170,FL,C008,36,1401-1440
41:00.0,BJ67935,FLAVOR,Flavor,Pass,FL24137A1,,100245-102170,FL,C008,36,1401-1440
41:00.0,BJ67935,FLAVOR_FD,Flavor,5,FL24137A1,,100245-102170,FL,C008,36,1401-1440
41:00.0,BJ67935,MOLD,Mold,10,FL24137A1,,100245-102170,FL,C008,36,1401-1440
41:00.0,BJ67935,YEAST,Yeast,10,FL24137A1,,100245-102170,FL,C008,36,1401-1440
11:13.0,BJ67935,BULK_DENSITY,Bulk Density,0.32,FL24137A1,,100245-102170,FL,C008,36,1401-1440
11:13.0,BJ67935,COLOR_MUNSELL,Munsell Color,1,FL24137A1,,100245-102170,FL,C008,36,1401-1440
11:13.0,BJ67935,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24137A1,,100245-102170,FL,C008,36,1401-1440
11:13.0,BJ67935,PEROXIDE,Peroxide,0,FL24137A1,,100245-102170,FL,C008,36,1401-1440
16:12.0,BJ67935,SALMONELLA_375,Salmonella,Negative,FL24137A1,,100245-102170,FL,C008,36,1401-1440
11:13.0,BJ67935,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24137A1,,100245-102170,FL,C008,36,1401-1440
03:10.0,BJ67935,DEG_HYDROLYSIS,Degree of Hydrolysis,3.55,FL24137A1,,100245-102170,FL,C008,36,1401-1440
02:22.0,BJ67936,APC,Aerobic Plate Count,5000,FL24137A1,,100245-102170,FL,C008,37,1441-1480
30:18.0,BJ67936,ASH,Ash,2.681,FL24137A1,,100245-102170,FL,C008,37,1441-1480
49:15.0,BJ67936,MOISTURE,Moisture,5.364,FL24137A1,,100245-102170,FL,C008,37,1441-1480
50:17.0,BJ67936,FAT_PWDR,Fat by Alkaline Hydrolysis,2.803,FL24137A1,,100245-102170,FL,C008,37,1441-1480
16:23.0,BJ60477,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),85.51,FL24132A1,WPI,100245-102170,Fond du Lac,C007,31,1201-1240
14:27.0,BJ67936,COLIFORM,Coliforms,<10,FL24137A1,,100245-102170,FL,C008,37,1441-1480
14:27.0,BJ67936,E_COLI,Escherichia coli,<10,FL24137A1,,100245-102170,FL,C008,37,1441-1480
24:00.0,BJ67936,PH,pH,6.12,FL24137A1,,100245-102170,FL,C008,37,1441-1480
04:54.0,BJ67936,PROT_DB_LECO,Dry Basis LECO Protein,92.375,FL24137A1,,100245-102170,FL,C008,37,1441-1480
14:27.0,BJ67936,STAPH,Staphylococcus aureus,<10,FL24137A1,,100245-102170,FL,C008,37,1441-1480
41:00.0,BJ67936,FLAVOR,Flavor,Pass,FL24137A1,,100245-102170,FL,C008,37,1441-1480
41:00.0,BJ67936,FLAVOR_FD,Flavor,5,FL24137A1,,100245-102170,FL,C008,37,1441-1480
41:00.0,BJ67936,MOLD,Mold,10,FL24137A1,,100245-102170,FL,C008,37,1441-1480
41:00.0,BJ67936,YEAST,Yeast,10,FL24137A1,,100245-102170,FL,C008,37,1441-1480
11:13.0,BJ67936,BULK_DENSITY,Bulk Density,0.32,FL24137A1,,100245-102170,FL,C008,37,1441-1480
11:13.0,BJ67936,COLOR_MUNSELL,Munsell Color,1,FL24137A1,,100245-102170,FL,C008,37,1441-1480
11:13.0,BJ67936,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24137A1,,100245-102170,FL,C008,37,1441-1480
11:13.0,BJ67936,PEROXIDE,Peroxide,0,FL24137A1,,100245-102170,FL,C008,37,1441-1480
16:12.0,BJ67936,SALMONELLA_375,Salmonella,Negative,FL24137A1,,100245-102170,FL,C008,37,1441-1480
11:13.0,BJ67936,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24137A1,,100245-102170,FL,C008,37,1441-1480
03:10.0,BJ67936,DEG_HYDROLYSIS,Degree of Hydrolysis,3.55,FL24137A1,,100245-102170,FL,C008,37,1441-1480
02:22.0,BJ67937,APC,Aerobic Plate Count,5000,FL24137A1,,100245-102170,FL,C008,38,1481-1520
30:18.0,BJ67937,ASH,Ash,2.681,FL24137A1,,100245-102170,FL,C008,38,1481-1520
49:15.0,BJ67937,MOISTURE,Moisture,5.364,FL24137A1,,100245-102170,FL,C008,38,1481-1520
50:17.0,BJ67937,FAT_PWDR,Fat by Alkaline Hydrolysis,2.803,FL24137A1,,100245-102170,FL,C008,38,1481-1520
16:23.0,BJ60478,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),85.51,FL24132A1,WPI,100245-102170,Fond du Lac,C007,32,1241-1280
14:27.0,BJ67937,COLIFORM,Coliforms,<10,FL24137A1,,100245-102170,FL,C008,38,1481-1520
14:27.0,BJ67937,E_COLI,Escherichia coli,<10,FL24137A1,,100245-102170,FL,C008,38,1481-1520
24:00.0,BJ67937,PH,pH,6.12,FL24137A1,,100245-102170,FL,C008,38,1481-1520
04:54.0,BJ67937,PROT_DB_LECO,Dry Basis LECO Protein,92.375,FL24137A1,,100245-102170,FL,C008,38,1481-1520
14:27.0,BJ67937,STAPH,Staphylococcus aureus,<10,FL24137A1,,100245-102170,FL,C008,38,1481-1520
41:00.0,BJ67937,FLAVOR,Flavor,Pass,FL24137A1,,100245-102170,FL,C008,38,1481-1520
41:00.0,BJ67937,FLAVOR_FD,Flavor,5,FL24137A1,,100245-102170,FL,C008,38,1481-1520
41:00.0,BJ67937,MOLD,Mold,10,FL24137A1,,100245-102170,FL,C008,38,1481-1520
41:00.0,BJ67937,YEAST,Yeast,10,FL24137A1,,100245-102170,FL,C008,38,1481-1520
11:13.0,BJ67937,BULK_DENSITY,Bulk Density,0.32,FL24137A1,,100245-102170,FL,C008,38,1481-1520
11:13.0,BJ67937,COLOR_MUNSELL,Munsell Color,1,FL24137A1,,100245-102170,FL,C008,38,1481-1520
11:13.0,BJ67937,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24137A1,,100245-102170,FL,C008,38,1481-1520
11:13.0,BJ67937,PEROXIDE,Peroxide,0,FL24137A1,,100245-102170,FL,C008,38,1481-1520
16:12.0,BJ67937,SALMONELLA_375,Salmonella,Negative,FL24137A1,,100245-102170,FL,C008,38,1481-1520
11:13.0,BJ67937,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24137A1,,100245-102170,FL,C008,38,1481-1520
03:10.0,BJ67937,DEG_HYDROLYSIS,Degree of Hydrolysis,3.55,FL24137A1,,100245-102170,FL,C008,38,1481-1520
02:23.0,BJ67938,APC,Aerobic Plate Count,5000,FL24137A1,,100245-102170,FL,C008,39,1521-1560
30:18.0,BJ67938,ASH,Ash,2.681,FL24137A1,,100245-102170,FL,C008,39,1521-1560
49:15.0,BJ67938,MOISTURE,Moisture,5.364,FL24137A1,,100245-102170,FL,C008,39,1521-1560
50:17.0,BJ67938,FAT_PWDR,Fat by Alkaline Hydrolysis,2.803,FL24137A1,,100245-102170,FL,C008,39,1521-1560
16:23.0,BJ60479,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),85.51,FL24132A1,WPI,100245-102170,Fond du Lac,C007,33,1281-1320
14:27.0,BJ67938,COLIFORM,Coliforms,<10,FL24137A1,,100245-102170,FL,C008,39,1521-1560
14:27.0,BJ67938,E_COLI,Escherichia coli,<10,FL24137A1,,100245-102170,FL,C008,39,1521-1560
24:00.0,BJ67938,PH,pH,6.12,FL24137A1,,100245-102170,FL,C008,39,1521-1560
04:54.0,BJ67938,PROT_DB_LECO,Dry Basis LECO Protein,92.375,FL24137A1,,100245-102170,FL,C008,39,1521-1560
14:27.0,BJ67938,STAPH,Staphylococcus aureus,<10,FL24137A1,,100245-102170,FL,C008,39,1521-1560
41:00.0,BJ67938,FLAVOR,Flavor,Pass,FL24137A1,,100245-102170,FL,C008,39,1521-1560
41:00.0,BJ67938,FLAVOR_FD,Flavor,5,FL24137A1,,100245-102170,FL,C008,39,1521-1560
41:00.0,BJ67938,MOLD,Mold,10,FL24137A1,,100245-102170,FL,C008,39,1521-1560
41:00.0,BJ67938,YEAST,Yeast,10,FL24137A1,,100245-102170,FL,C008,39,1521-1560
11:13.0,BJ67938,BULK_DENSITY,Bulk Density,0.32,FL24137A1,,100245-102170,FL,C008,39,1521-1560
11:13.0,BJ67938,COLOR_MUNSELL,Munsell Color,1,FL24137A1,,100245-102170,FL,C008,39,1521-1560
11:13.0,BJ67938,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24137A1,,100245-102170,FL,C008,39,1521-1560
11:13.0,BJ67938,PEROXIDE,Peroxide,0,FL24137A1,,100245-102170,FL,C008,39,1521-1560
16:12.0,BJ67938,SALMONELLA_375,Salmonella,Negative,FL24137A1,,100245-102170,FL,C008,39,1521-1560
11:13.0,BJ67938,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24137A1,,100245-102170,FL,C008,39,1521-1560
03:10.0,BJ67938,DEG_HYDROLYSIS,Degree of Hydrolysis,3.55,FL24137A1,,100245-102170,FL,C008,39,1521-1560
02:23.0,BJ67939,APC,Aerobic Plate Count,5000,FL24137A1,,100245-102170,FL,C008,40,1561-1600
30:18.0,BJ67939,ASH,Ash,2.681,FL24137A1,,100245-102170,FL,C008,40,1561-1600
49:15.0,BJ67939,MOISTURE,Moisture,5.364,FL24137A1,,100245-102170,FL,C008,40,1561-1600
50:17.0,BJ67939,FAT_PWDR,Fat by Alkaline Hydrolysis,2.803,FL24137A1,,100245-102170,FL,C008,40,1561-1600
16:23.0,BJ60480,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),85.51,FL24132A1,WPI,100245-102170,Fond du Lac,C007,34,1321-1360
14:27.0,BJ67939,COLIFORM,Coliforms,<10,FL24137A1,,100245-102170,FL,C008,40,1561-1600
14:27.0,BJ67939,E_COLI,Escherichia coli,<10,FL24137A1,,100245-102170,FL,C008,40,1561-1600
24:00.0,BJ67939,PH,pH,6.12,FL24137A1,,100245-102170,FL,C008,40,1561-1600
04:54.0,BJ67939,PROT_DB_LECO,Dry Basis LECO Protein,92.375,FL24137A1,,100245-102170,FL,C008,40,1561-1600
14:27.0,BJ67939,STAPH,Staphylococcus aureus,<10,FL24137A1,,100245-102170,FL,C008,40,1561-1600
41:00.0,BJ67939,FLAVOR,Flavor,Pass,FL24137A1,,100245-102170,FL,C008,40,1561-1600
41:00.0,BJ67939,FLAVOR_FD,Flavor,5,FL24137A1,,100245-102170,FL,C008,40,1561-1600
41:00.0,BJ67939,MOLD,Mold,10,FL24137A1,,100245-102170,FL,C008,40,1561-1600
41:00.0,BJ67939,YEAST,Yeast,10,FL24137A1,,100245-102170,FL,C008,40,1561-1600
11:13.0,BJ67939,BULK_DENSITY,Bulk Density,0.31,FL24137A1,,100245-102170,FL,C008,40,1561-1600
11:13.0,BJ67939,COLOR_MUNSELL,Munsell Color,1,FL24137A1,,100245-102170,FL,C008,40,1561-1600
11:13.0,BJ67939,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24137A1,,100245-102170,FL,C008,40,1561-1600
11:13.0,BJ67939,PEROXIDE,Peroxide,0,FL24137A1,,100245-102170,FL,C008,40,1561-1600
16:12.0,BJ67939,SALMONELLA_375,Salmonella,Negative,FL24137A1,,100245-102170,FL,C008,40,1561-1600
11:13.0,BJ67939,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24137A1,,100245-102170,FL,C008,40,1561-1600
03:10.0,BJ67939,DEG_HYDROLYSIS,Degree of Hydrolysis,3.55,FL24137A1,,100245-102170,FL,C008,40,1561-1600
02:23.0,BJ67940,APC,Aerobic Plate Count,8100,FL24137A1,,100245-102170,FL,C009,41,1601-1640
30:18.0,BJ67940,ASH,Ash,2.681,FL24137A1,,100245-102170,FL,C009,41,1601-1640
50:17.0,BJ67940,FAT_PWDR,Fat by Alkaline Hydrolysis,2.803,FL24137A1,,100245-102170,FL,C009,41,1601-1640
08:45.0,BJ67940,MOISTURE,Moisture,5.396,FL24137A1,,100245-102170,FL,C009,41,1601-1640
16:23.0,BJ60481,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),85.51,FL24132A1,WPI,100245-102170,Fond du Lac,C007,35,1361-1400
08:22.0,BJ67940,PROT_DB_LECO,Dry Basis LECO Protein,91.37,FL24137A1,,100245-102170,FL,C009,41,1601-1640
14:27.0,BJ67940,COLIFORM,Coliforms,<10,FL24137A1,,100245-102170,FL,C009,41,1601-1640
14:27.0,BJ67940,E_COLI,Escherichia coli,<10,FL24137A1,,100245-102170,FL,C009,41,1601-1640
24:00.0,BJ67940,PH,pH,6.12,FL24137A1,,100245-102170,FL,C009,41,1601-1640
14:27.0,BJ67940,STAPH,Staphylococcus aureus,<10,FL24137A1,,100245-102170,FL,C009,41,1601-1640
41:00.0,BJ67940,FLAVOR,Flavor,Pass,FL24137A1,,100245-102170,FL,C009,41,1601-1640
41:00.0,BJ67940,FLAVOR_FD,Flavor,5,FL24137A1,,100245-102170,FL,C009,41,1601-1640
41:00.0,BJ67940,MOLD,Mold,10,FL24137A1,,100245-102170,FL,C009,41,1601-1640
41:00.0,BJ67940,YEAST,Yeast,10,FL24137A1,,100245-102170,FL,C009,41,1601-1640
11:13.0,BJ67940,BULK_DENSITY,Bulk Density,0.31,FL24137A1,,100245-102170,FL,C009,41,1601-1640
11:13.0,BJ67940,COLOR_MUNSELL,Munsell Color,1,FL24137A1,,100245-102170,FL,C009,41,1601-1640
11:13.0,BJ67940,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24137A1,,100245-102170,FL,C009,41,1601-1640
11:13.0,BJ67940,PEROXIDE,Peroxide,0,FL24137A1,,100245-102170,FL,C009,41,1601-1640
16:12.0,BJ67940,SALMONELLA_375,Salmonella,Negative,FL24137A1,,100245-102170,FL,C009,41,1601-1640
11:13.0,BJ67940,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24137A1,,100245-102170,FL,C009,41,1601-1640
03:10.0,BJ67940,DEG_HYDROLYSIS,Degree of Hydrolysis,3.55,FL24137A1,,100245-102170,FL,C009,41,1601-1640
02:24.0,BJ67941,APC,Aerobic Plate Count,8100,FL24137A1,,100245-102170,FL,C009,42,1641-1680
30:18.0,BJ67941,ASH,Ash,2.681,FL24137A1,,100245-102170,FL,C009,42,1641-1680
50:17.0,BJ67941,FAT_PWDR,Fat by Alkaline Hydrolysis,2.803,FL24137A1,,100245-102170,FL,C009,42,1641-1680
08:45.0,BJ67941,MOISTURE,Moisture,5.396,FL24137A1,,100245-102170,FL,C009,42,1641-1680
13:14.0,BJ68623,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),85.556,FL24138A1,WPI,100245-102170,Fond du Lac,C009,41,1601-1640
08:22.0,BJ67941,PROT_DB_LECO,Dry Basis LECO Protein,91.37,FL24137A1,,100245-102170,FL,C009,42,1641-1680
14:27.0,BJ67941,COLIFORM,Coliforms,<10,FL24137A1,,100245-102170,FL,C009,42,1641-1680
14:27.0,BJ67941,E_COLI,Escherichia coli,<10,FL24137A1,,100245-102170,FL,C009,42,1641-1680
24:00.0,BJ67941,PH,pH,6.12,FL24137A1,,100245-102170,FL,C009,42,1641-1680
14:27.0,BJ67941,STAPH,Staphylococcus aureus,<10,FL24137A1,,100245-102170,FL,C009,42,1641-1680
41:00.0,BJ67941,FLAVOR,Flavor,Pass,FL24137A1,,100245-102170,FL,C009,42,1641-1680
41:00.0,BJ67941,FLAVOR_FD,Flavor,5,FL24137A1,,100245-102170,FL,C009,42,1641-1680
41:00.0,BJ67941,MOLD,Mold,10,FL24137A1,,100245-102170,FL,C009,42,1641-1680
41:00.0,BJ67941,YEAST,Yeast,10,FL24137A1,,100245-102170,FL,C009,42,1641-1680
11:13.0,BJ67941,BULK_DENSITY,Bulk Density,0.31,FL24137A1,,100245-102170,FL,C009,42,1641-1680
11:13.0,BJ67941,COLOR_MUNSELL,Munsell Color,1,FL24137A1,,100245-102170,FL,C009,42,1641-1680
11:13.0,BJ67941,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24137A1,,100245-102170,FL,C009,42,1641-1680
11:13.0,BJ67941,PEROXIDE,Peroxide,0,FL24137A1,,100245-102170,FL,C009,42,1641-1680
16:12.0,BJ67941,SALMONELLA_375,Salmonella,Negative,FL24137A1,,100245-102170,FL,C009,42,1641-1680
11:13.0,BJ67941,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24137A1,,100245-102170,FL,C009,42,1641-1680
03:10.0,BJ67941,DEG_HYDROLYSIS,Degree of Hydrolysis,3.55,FL24137A1,,100245-102170,FL,C009,42,1641-1680
02:24.0,BJ67942,APC,Aerobic Plate Count,8100,FL24137A1,,100245-102170,FL,C009,43,1681-1720
30:18.0,BJ67942,ASH,Ash,2.681,FL24137A1,,100245-102170,FL,C009,43,1681-1720
50:17.0,BJ67942,FAT_PWDR,Fat by Alkaline Hydrolysis,2.803,FL24137A1,,100245-102170,FL,C009,43,1681-1720
08:45.0,BJ67942,MOISTURE,Moisture,5.396,FL24137A1,,100245-102170,FL,C009,43,1681-1720
13:14.0,BJ68624,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),85.556,FL24138A1,WPI,100245-102170,Fond du Lac,C009,42,1641-1680
08:22.0,BJ67942,PROT_DB_LECO,Dry Basis LECO Protein,91.37,FL24137A1,,100245-102170,FL,C009,43,1681-1720
14:27.0,BJ67942,COLIFORM,Coliforms,<10,FL24137A1,,100245-102170,FL,C009,43,1681-1720
14:27.0,BJ67942,E_COLI,Escherichia coli,<10,FL24137A1,,100245-102170,FL,C009,43,1681-1720
24:00.0,BJ67942,PH,pH,6.12,FL24137A1,,100245-102170,FL,C009,43,1681-1720
14:27.0,BJ67942,STAPH,Staphylococcus aureus,<10,FL24137A1,,100245-102170,FL,C009,43,1681-1720
41:00.0,BJ67942,FLAVOR,Flavor,Pass,FL24137A1,,100245-102170,FL,C009,43,1681-1720
41:00.0,BJ67942,FLAVOR_FD,Flavor,5,FL24137A1,,100245-102170,FL,C009,43,1681-1720
41:00.0,BJ67942,MOLD,Mold,10,FL24137A1,,100245-102170,FL,C009,43,1681-1720
41:00.0,BJ67942,YEAST,Yeast,10,FL24137A1,,100245-102170,FL,C009,43,1681-1720
11:13.0,BJ67942,BULK_DENSITY,Bulk Density,0.31,FL24137A1,,100245-102170,FL,C009,43,1681-1720
11:13.0,BJ67942,COLOR_MUNSELL,Munsell Color,1,FL24137A1,,100245-102170,FL,C009,43,1681-1720
11:13.0,BJ67942,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24137A1,,100245-102170,FL,C009,43,1681-1720
